epoch,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,eval_wer,eval_wer_AG,eval_wer_BE,eval_wer_BL,eval_wer_FR,eval_wer_GL,eval_wer_GR,eval_wer_LU,eval_wer_NW,eval_wer_SG,eval_wer_SH,eval_wer_SO,eval_wer_SZ,eval_wer_TG,eval_wer_UR,eval_wer_VS,eval_wer_ZG,eval_wer_ZH,grad_norm,learning_rate,loss,step
2.5793650793650795,,,,,,,,,,,,,,,,,,,,,,,3.890028715133667,5.049586776859504e-06,0.18,650
2.678571428571429,,,,,,,,,,,,,,,,,,,,,,,1.9072721004486084,4.842975206611571e-06,0.1816,675
2.7777777777777777,,,,,,,,,,,,,,,,,,,,,,,3.25250506401062,4.636363636363636e-06,0.1729,700
2.876984126984127,,,,,,,,,,,,,,,,,,,,,,,5.5592546463012695,4.429752066115703e-06,0.166,725
2.9761904761904763,,,,,,,,,,,,,,,,,,,,,,,7.224849224090576,4.2231404958677695e-06,0.1624,750
2.9761904761904763,0.39406171441078186,84.5092,10.2,0.639,0.2215554488718195,0.2387774594078319,0.24095771777890984,0.24358974358974358,0.27848101265822783,0.19402985074626866,0.20952380952380953,0.17959183673469387,0.1111111111111111,0.19196428571428573,0.21951219512195122,0.20903954802259886,0.21794871794871795,0.265625,0.273972602739726,0.2733333333333333,0.18688524590163935,0.1970909090909091,,,,750
3.0753968253968256,,,,,,,,,,,,,,,,,,,,,,,3.1677327156066895,4.016528925619834e-06,0.1463,775
3.1746031746031744,,,,,,,,,,,,,,,,,,,,,,,3.6003427505493164,3.809917355371901e-06,0.1222,800
3.2738095238095237,,,,,,,,,,,,,,,,,,,,,,,3.3364789485931396,3.603305785123967e-06,0.1158,825
3.373015873015873,,,,,,,,,,,,,,,,,,,,,,,2.3794915676116943,3.3966942148760337e-06,0.1243,850
3.4722222222222223,,,,,,,,,,,,,,,,,,,,,,,3.8314244747161865,3.1900826446281e-06,0.113,875
3.4722222222222223,0.425955593585968,84.0363,10.257,0.643,0.22611617858857416,0.24259789875835722,0.24299541518084564,0.2490842490842491,0.22784810126582278,0.22388059701492538,0.19047619047619047,0.20408163265306123,0.1111111111111111,0.19553571428571428,0.2682926829268293,0.2344632768361582,0.24358974358974358,0.25892857142857145,0.2671232876712329,0.3,0.21311475409836064,0.19272727272727272,,,,875
3.571428571428571,,,,,,,,,,,,,,,,,,,,,,,5.211921691894531,2.9834710743801655e-06,0.1149,900
3.6706349206349205,,,,,,,,,,,,,,,,,,,,,,,3.93703293800354,2.7768595041322317e-06,0.1208,925
3.7698412698412698,,,,,,,,,,,,,,,,,,,,,,,2.999662160873413,2.570247933884298e-06,0.1097,950
3.869047619047619,,,,,,,,,,,,,,,,,,,,,,,2.604943037033081,2.363636363636364e-06,0.1074,975
3.9682539682539684,,,,,,,,,,,,,,,,,,,,,,,2.935153007507324,2.15702479338843e-06,0.1118,1000
3.9682539682539684,0.42053449153900146,84.6134,10.188,0.638,0.22383581373019684,0.2454632282712512,0.24707080998471728,0.2454212454212454,0.26582278481012656,0.208955223880597,0.14285714285714285,0.19183673469387755,0.1111111111111111,0.18214285714285713,0.24390243902439024,0.22598870056497175,0.20512820512820512,0.25892857142857145,0.23972602739726026,0.34,0.22950819672131148,0.18981818181818183,,,,1000
4.067460317460317,,,,,,,,,,,,,,,,,,,,,,,2.764569044113159,1.950413223140496e-06,0.0882,1025
4.166666666666667,,,,,,,,,,,,,,,,,,,,,,,1.1197391748428345,1.7438016528925622e-06,0.0869,1050
4.265873015873016,,,,,,,,,,,,,,,,,,,,,,,2.7350761890411377,1.5371900826446282e-06,0.0953,1075
4.365079365079365,,,,,,,,,,,,,,,,,,,,,,,1.7956796884536743,1.3305785123966943e-06,0.0861,1100
4.464285714285714,,,,,,,,,,,,,,,,,,,,,,,2.9163334369659424,1.1239669421487605e-06,0.085,1125
4.464285714285714,0.4400613009929657,84.3527,10.219,0.64,0.21891502640422467,0.2502387774594078,0.23637289862455427,0.22893772893772893,0.21518987341772153,0.23880597014925373,0.1523809523809524,0.1673469387755102,0.2222222222222222,0.18035714285714285,0.24390243902439024,0.2288135593220339,0.21794871794871795,0.2700892857142857,0.2465753424657534,0.3,0.21967213114754097,0.18836363636363637,,,,1125
4.563492063492063,,,,,,,,,,,,,,,,,,,,,,,2.3696510791778564,9.173553719008266e-07,0.0879,1150
4.662698412698413,,,,,,,,,,,,,,,,,,,,,,,2.503239154815674,7.107438016528927e-07,0.0746,1175
4.761904761904762,,,,,,,,,,,,,,,,,,,,,,,2.179462432861328,5.041322314049587e-07,0.086,1200
4.861111111111111,,,,,,,,,,,,,,,,,,,,,,,2.292949914932251,2.975206611570248e-07,0.0914,1225
4.9603174603174605,,,,,,,,,,,,,,,,,,,,,,,2.3063478469848633,9.090909090909091e-08,0.0789,1250
4.9603174603174605,0.4387344717979431,84.2868,10.227,0.641,0.2186749879980797,0.24164278892072588,0.23739174732552215,0.2326007326007326,0.22784810126582278,0.208955223880597,0.17142857142857143,0.1816326530612245,0.1111111111111111,0.18035714285714285,0.2926829268292683,0.22033898305084745,0.21794871794871795,0.265625,0.2328767123287671,0.28,0.20655737704918034,0.19490909090909092,,,,1250
