global_step,phase,max_allocated_bytes,max_reserved_bytes,max_allocated_gb,max_reserved_gb
434,train,73206370304,76952895488,68.1787,71.668
435,train,73184449536,76952895488,68.1583,71.668
436,train,73559956480,76952895488,68.508,71.668
437,train,73333082624,76952895488,68.2968,71.668
438,train,73227994112,76952895488,68.1989,71.668
439,train,73333082624,76952895488,68.2968,71.668
440,train,73256563712,76952895488,68.2255,71.668
441,train,73393008128,76952895488,68.3526,71.668
442,train,73394302464,76952895488,68.3538,71.668
443,train,73333082624,76952895488,68.2968,71.668
444,train,73559956480,76952895488,68.508,71.668
445,train,73393008128,76952895488,68.3526,71.668
446,train,73256563712,76952895488,68.2255,71.668
447,train,73371328000,76952895488,68.3324,71.668
448,train,73334393344,76952895488,68.298,71.668
449,train,73227057152,76952895488,68.198,71.668
450,train,73334393344,76952895488,68.298,71.668
451,train,73476382208,76952895488,68.4302,71.668
452,train,73477799424,76952895488,68.4315,71.668
453,train,73443227136,76952895488,68.3993,71.668
454,train,73372638720,76952895488,68.3336,71.668
455,train,73205433344,76952895488,68.1779,71.668
456,train,73637376512,76952895488,68.5802,71.668
457,train,73443227136,76952895488,68.3993,71.668
458,train,73256563712,76952895488,68.2255,71.668
459,train,73255626752,76952895488,68.2246,71.668
460,train,73512399360,76952895488,68.4638,71.668
461,train,73511309824,76952895488,68.4627,71.668
462,train,73637376512,76952895488,68.5802,71.668
463,train,73371328000,76952895488,68.3324,71.668
464,train,73394302464,76952895488,68.3538,71.668
465,train,73443227136,76952895488,68.3993,71.668
466,train,73559956480,76952895488,68.508,71.668
467,train,73333082624,76952895488,68.2968,71.668
468,train,73372638720,76952895488,68.3336,71.668
469,train,73333082624,76952895488,68.2968,71.668
470,train,73334393344,76952895488,68.298,71.668
471,train,73205433344,76952895488,68.1779,71.668
472,train,73443628544,76952895488,68.3997,71.668
473,train,73227057152,76952895488,68.198,71.668
474,train,73559956480,76952895488,68.508,71.668
475,train,73393008128,76952895488,68.3526,71.668
476,train,73227994112,76952895488,68.1989,71.668
477,train,73333082624,76952895488,68.2968,71.668
478,train,73443628544,76952895488,68.3997,71.668
479,train,73227057152,76952895488,68.198,71.668
480,train,73443628544,76952895488,68.3997,71.668
481,train,73184449536,76952895488,68.1583,71.668
482,train,73683747328,76952895488,68.6233,71.668
483,train,73333082624,76952895488,68.2968,71.668
484,train,73477799424,76952895488,68.4315,71.668
485,train,73476382208,76952895488,68.4302,71.668
486,train,73394302464,76952895488,68.3538,71.668
487,train,73593729024,76952895488,68.5395,71.668
488,train,73939743744,76952895488,68.8618,71.668
489,train,73152879104,76952895488,68.1289,71.668
490,train,73227994112,76952895488,68.1989,71.668
491,train,73371328000,76952895488,68.3324,71.668
492,train,73594818560,76952895488,68.5405,71.668
493,train,73371328000,76952895488,68.3324,71.668
494,train,73372638720,76952895488,68.3336,71.668
495,train,73333082624,76952895488,68.2968,71.668
496,train,73637376512,76952895488,68.5802,71.668
497,train,73333082624,76952895488,68.2968,71.668
498,train,73477799424,76952895488,68.4315,71.668
499,train,73255626752,76952895488,68.2246,71.668
500,train,73256563712,76952895488,68.2255,71.668
500,eval,26290877952,76952895488,24.4853,71.668
500,eval,26289928192,76952895488,24.4844,71.668
500,eval,26343012864,76952895488,24.5338,71.668
500,eval,26307809792,76952895488,24.5011,71.668
500,eval,26349741568,76952895488,24.5401,71.668
500,eval,26324088832,76952895488,24.5162,71.668
500,eval,26261196288,76952895488,24.4576,71.668
500,eval,26308268544,76952895488,24.5015,71.668
500,eval,26261425664,76952895488,24.4579,71.668
500,eval,26297763328,76952895488,24.4917,71.668
500,eval,26254934528,76952895488,24.4518,71.668
500,eval,26263842816,76952895488,24.4601,71.668
500,eval,26226970112,76952895488,24.4258,71.668
500,eval,26270216704,76952895488,24.466,71.668
500,eval,26262114304,76952895488,24.4585,71.668
500,eval,26264301568,76952895488,24.4605,71.668
500,eval,26262343680,76952895488,24.4587,71.668
500,eval,26289008640,76952895488,24.4835,71.668
500,eval,26308113920,76952895488,24.5013,71.668
500,eval,26299353088,76952895488,24.4932,71.668
500,eval,26358914560,76952895488,24.5487,71.668
500,eval,26271347712,76952895488,24.4671,71.668
500,eval,26263130624,76952895488,24.4594,71.668
500,eval,26407075840,76952895488,24.5935,71.668
500,eval,26291944960,76952895488,24.4863,71.668
500,eval,26308769792,76952895488,24.502,71.668
500,eval,26325499392,76952895488,24.5175,71.668
500,eval,26361643008,76952895488,24.5512,71.668
500,eval,26271249920,76952895488,24.467,71.668
500,eval,26295582720,76952895488,24.4897,71.668
500,eval,26290541056,76952895488,24.485,71.668
500,eval,26361643008,76952895488,24.5512,71.668
500,eval,26266719232,76952895488,24.4628,71.668
500,eval,26384669184,76952895488,24.5726,71.668
500,eval,26290541568,76952895488,24.485,71.668
500,eval,26325770240,76952895488,24.5178,71.668
500,eval,26345816576,76952895488,24.5365,71.668
500,eval,26268104192,76952895488,24.4641,71.668
500,eval,26345816576,76952895488,24.5365,71.668
500,eval,26296730112,76952895488,24.4907,71.668
500,eval,26330437120,76952895488,24.5221,71.668
500,eval,26325770752,76952895488,24.5178,71.668
500,eval,26308672512,76952895488,24.5019,71.668
500,eval,26333345792,76952895488,24.5248,71.668
500,eval,26310343680,76952895488,24.5034,71.668
500,eval,26302123520,76952895488,24.4958,71.668
500,eval,26271275520,76952895488,24.467,71.668
500,eval,26295550976,76952895488,24.4896,71.668
500,eval,26295190528,76952895488,24.4893,71.668
500,eval,26302582784,76952895488,24.4962,71.668
500,eval,26253667328,76952895488,24.4506,71.668
500,eval,26357912064,76952895488,24.5477,71.668
500,eval,26334697984,76952895488,24.5261,71.668
500,eval,25778971136,76952895488,24.0085,71.668
501,train,73511309824,76952895488,68.4627,71.668
502,train,73227994112,76952895488,68.1989,71.668
503,train,73333082624,76952895488,68.2968,71.668
504,train,50941741568,77097598976,47.4432,71.8027
505,train,73255626752,77097598976,68.2246,71.8027
506,train,73227994112,77097598976,68.1989,71.8027
507,train,73227057152,77097598976,68.198,71.8027
508,train,73791809024,77097598976,68.724,71.8027
509,train,73184449536,77097598976,68.1583,71.8027
510,train,73372638720,77097598976,68.3336,71.8027
511,train,73559374848,77097598976,68.5075,71.8027
512,train,73206370304,77097598976,68.1787,71.8027
513,train,73371328000,77097598976,68.3324,71.8027
514,train,73256563712,77097598976,68.2255,71.8027
515,train,73637351936,77097598976,68.5801,71.8027
516,train,73227994112,77097598976,68.1989,71.8027
517,train,73393008128,77097598976,68.3526,71.8027
518,train,73155454464,77097598976,68.1313,71.8027
519,train,73476382208,77097598976,68.4302,71.8027
520,train,73594818560,77097598976,68.5405,71.8027
521,train,73511309824,77097598976,68.4627,71.8027
522,train,73394302464,77097598976,68.3538,71.8027
523,train,73791866368,77097598976,68.724,71.8027
524,train,73683747328,77097598976,68.6233,71.8027
525,train,73559374848,77097598976,68.5075,71.8027
526,train,73477799424,77097598976,68.4315,71.8027
527,train,73593729024,77097598976,68.5395,71.8027
528,train,73185386496,77097598976,68.1592,71.8027
529,train,73255626752,77097598976,68.2246,71.8027
530,train,73206370304,77097598976,68.1787,71.8027
531,train,73393008128,77097598976,68.3526,71.8027
532,train,73256563712,77097598976,68.2255,71.8027
533,train,73333082624,77097598976,68.2968,71.8027
534,train,73206370304,77097598976,68.1787,71.8027
535,train,73511309824,77097598976,68.4627,71.8027
536,train,73206370304,77097598976,68.1787,71.8027
537,train,73333082624,77097598976,68.2968,71.8027
538,train,73443628544,77097598976,68.3997,71.8027
539,train,73937998848,77097598976,68.8601,71.8027
540,train,73334393344,77097598976,68.298,71.8027
541,train,73393008128,77097598976,68.3526,71.8027
542,train,73372638720,77097598976,68.3336,71.8027
543,train,74398756352,77097598976,69.2892,71.8027
544,train,73394302464,77097598976,68.3538,71.8027
545,train,73205433344,77097598976,68.1779,71.8027
546,train,73594818560,77097598976,68.5405,71.8027
547,train,73476382208,77097598976,68.4302,71.8027
548,train,73256563712,77097598976,68.2255,71.8027
549,train,73863540736,77097598976,68.7908,71.8027
550,train,73559956480,77097598976,68.508,71.8027
551,train,73559374848,77097598976,68.5075,71.8027
552,train,73512399360,77097598976,68.4638,71.8027
553,train,73371328000,77097598976,68.3324,71.8027
554,train,73683747328,77097598976,68.6233,71.8027
555,train,73511309824,77097598976,68.4627,71.8027
556,train,73477799424,77097598976,68.4315,71.8027
557,train,73637351936,77097598976,68.5801,71.8027
558,train,73512399360,77097598976,68.4638,71.8027
559,train,73637351936,77097598976,68.5801,71.8027
560,train,73372638720,77097598976,68.3336,71.8027
561,train,73443227136,77097598976,68.3993,71.8027
562,train,73256563712,77097598976,68.2255,71.8027
563,train,73393008128,77097598976,68.3526,71.8027
564,train,73227994112,77097598976,68.1989,71.8027
565,train,73728783872,77097598976,68.6653,71.8027
566,train,73477799424,77097598976,68.4315,71.8027
567,train,73205433344,77097598976,68.1779,71.8027
568,train,73334393344,77097598976,68.298,71.8027
569,train,73593729024,77097598976,68.5395,71.8027
570,train,73256563712,77097598976,68.2255,71.8027
571,train,73476382208,77097598976,68.4302,71.8027
572,train,73372638720,77097598976,68.3336,71.8027
573,train,73205433344,77097598976,68.1779,71.8027
574,train,73443628544,77097598976,68.3997,71.8027
575,train,73443227136,77097598976,68.3993,71.8027
576,train,73394302464,77097598976,68.3538,71.8027
577,train,73393008128,77097598976,68.3526,71.8027
578,train,73206370304,77097598976,68.1787,71.8027
579,train,73393008128,77097598976,68.3526,71.8027
580,train,73256563712,77097598976,68.2255,71.8027
581,train,73184449536,77097598976,68.1583,71.8027
582,train,73372638720,77097598976,68.3336,71.8027
583,train,73476382208,77097598976,68.4302,71.8027
584,train,73594818560,77097598976,68.5405,71.8027
585,train,73371328000,77097598976,68.3324,71.8027
586,train,73867743232,77097598976,68.7947,71.8027
587,train,73227057152,77097598976,68.198,71.8027
588,train,73394302464,77097598976,68.3538,71.8027
589,train,73728783872,77097598976,68.6653,71.8027
590,train,73185386496,77097598976,68.1592,71.8027
591,train,73559374848,77097598976,68.5075,71.8027
592,train,73372638720,77097598976,68.3336,71.8027
593,train,73371328000,77097598976,68.3324,71.8027
594,train,73867743232,77097598976,68.7947,71.8027
595,train,73255626752,77097598976,68.2246,71.8027
596,train,73477799424,77097598976,68.4315,71.8027
597,train,73682739712,77097598976,68.6224,71.8027
598,train,73477799424,77097598976,68.4315,71.8027
599,train,73393008128,77097598976,68.3526,71.8027
600,train,73185386496,77097598976,68.1592,71.8027
601,train,73559374848,77097598976,68.5075,71.8027
602,train,73227994112,77097598976,68.1989,71.8027
603,train,73371328000,77097598976,68.3324,71.8027
604,train,73256563712,77097598976,68.2255,71.8027
605,train,73393008128,77097598976,68.3526,71.8027
606,train,73155454464,77097598976,68.1313,71.8027
607,train,73152879104,77097598976,68.1289,71.8027
608,train,73867743232,77097598976,68.7947,71.8027
609,train,73559374848,77097598976,68.5075,71.8027
610,train,73637376512,77097598976,68.5802,71.8027
611,train,73476382208,77097598976,68.4302,71.8027
612,train,73155454464,77097598976,68.1313,71.8027
613,train,73511309824,77097598976,68.4627,71.8027
614,train,73512399360,77097598976,68.4638,71.8027
615,train,73255626752,77097598976,68.2246,71.8027
616,train,73206370304,77097598976,68.1787,71.8027
617,train,73255626752,77097598976,68.2246,71.8027
618,train,73394302464,77097598976,68.3538,71.8027
619,train,73255626752,77097598976,68.2246,71.8027
620,train,73477799424,77097598976,68.4315,71.8027
621,train,73593729024,77097598976,68.5395,71.8027
622,train,73227994112,77097598976,68.1989,71.8027
623,train,73205433344,77097598976,68.1779,71.8027
624,train,73477799424,77097598976,68.4315,71.8027
625,train,73443227136,77097598976,68.3993,71.8027
625,eval,26290878464,77097598976,24.4853,71.8027
625,eval,26288617984,77097598976,24.4832,71.8027
625,eval,26343013376,77097598976,24.5338,71.8027
625,eval,26305246208,77097598976,24.4987,71.8027
625,eval,26349742080,77097598976,24.5401,71.8027
625,eval,26320992768,77097598976,24.5133,71.8027
625,eval,26261196800,77097598976,24.4576,71.8027
625,eval,26305704960,77097598976,24.4991,71.8027
625,eval,26261426176,77097598976,24.4579,71.8027
625,eval,26295158784,77097598976,24.4893,71.8027
625,eval,26254935040,77097598976,24.4518,71.8027
625,eval,26263450112,77097598976,24.4597,71.8027
625,eval,26226970624,77097598976,24.4258,71.8027
625,eval,26269824000,77097598976,24.4657,71.8027
625,eval,26262114816,77097598976,24.4585,71.8027
625,eval,26263908864,77097598976,24.4602,71.8027
625,eval,26262344192,77097598976,24.4587,71.8027
625,eval,26287698432,77097598976,24.4823,71.8027
625,eval,26308114432,77097598976,24.5013,71.8027
625,eval,26296748544,77097598976,24.4908,71.8027
625,eval,26358915072,77097598976,24.5487,71.8027
625,eval,26270955008,77097598976,24.4667,71.8027
625,eval,26263131136,77097598976,24.4594,71.8027
625,eval,26407076352,77097598976,24.5935,71.8027
625,eval,26291961856,77097598976,24.4863,71.8027
625,eval,26309450240,77097598976,24.5026,71.8027
625,eval,26325499904,77097598976,24.5175,71.8027
625,eval,26362061312,77097598976,24.5516,71.8027
625,eval,26271242240,77097598976,24.467,71.8027
625,eval,26296730112,77097598976,24.4907,71.8027
625,eval,26290787328,77097598976,24.4852,71.8027
625,eval,26362118656,77097598976,24.5516,71.8027
625,eval,26266162688,77097598976,24.4623,71.8027
625,eval,26383096832,77097598976,24.5712,71.8027
625,eval,26290787840,77097598976,24.4852,71.8027
625,eval,26326934016,77097598976,24.5189,71.8027
625,eval,26345817088,77097598976,24.5365,71.8027
625,eval,26265663488,77097598976,24.4618,71.8027
625,eval,26345817088,77097598976,24.5365,71.8027
625,eval,26296730624,77097598976,24.4907,71.8027
625,eval,26330437632,77097598976,24.5221,71.8027
625,eval,26324354048,77097598976,24.5165,71.8027
625,eval,26308673024,77097598976,24.5019,71.8027
625,eval,26331027968,77097598976,24.5227,71.8027
625,eval,26310344192,77097598976,24.5034,71.8027
625,eval,26298634240,77097598976,24.4925,71.8027
625,eval,26271276032,77097598976,24.467,71.8027
625,eval,26294240768,77097598976,24.4884,71.8027
625,eval,26295191040,77097598976,24.4893,71.8027
625,eval,26299093504,77097598976,24.4929,71.8027
625,eval,26253667840,77097598976,24.4506,71.8027
625,eval,26356167680,77097598976,24.5461,71.8027
625,eval,26334698496,77097598976,24.5261,71.8027
625,eval,25777660928,77097598976,24.0073,71.8027
626,train,73334393344,77097598976,68.298,71.8027
627,train,73443227136,77097598976,68.3993,71.8027
628,train,73559956480,77097598976,68.508,71.8027
629,train,73333082624,77097598976,68.2968,71.8027
630,train,73227994112,77097598976,68.1989,71.8027
631,train,73184449536,77097598976,68.1583,71.8027
632,train,73334393344,77097598976,68.298,71.8027
633,train,73227057152,77097598976,68.198,71.8027
634,train,73372638720,77097598976,68.3336,71.8027
635,train,73255626752,77097598976,68.2246,71.8027
636,train,73683747328,77097598976,68.6233,71.8027
637,train,73227057152,77097598976,68.198,71.8027
638,train,73394302464,77097598976,68.3538,71.8027
639,train,73371328000,77097598976,68.3324,71.8027
640,train,73206370304,77097598976,68.1787,71.8027
641,train,73393008128,77097598976,68.3526,71.8027
642,train,73394302464,77097598976,68.3538,71.8027
643,train,73443227136,77097598976,68.3993,71.8027
644,train,73637376512,77097598976,68.5802,71.8027
645,train,73511309824,77097598976,68.4627,71.8027
646,train,73477799424,77097598976,68.4315,71.8027
647,train,73255626752,77097598976,68.2246,71.8027
648,train,73477799424,77097598976,68.4315,71.8027
649,train,73333082624,77097598976,68.2968,71.8027
650,train,73334393344,77097598976,68.298,71.8027
651,train,73593729024,77097598976,68.5395,71.8027
652,train,73559956480,77097598976,68.508,71.8027
653,train,73333082624,77097598976,68.2968,71.8027
654,train,73394302464,77097598976,68.3538,71.8027
655,train,73443227136,77097598976,68.3993,71.8027
656,train,73477799424,77097598976,68.4315,71.8027
657,train,73333082624,77097598976,68.2968,71.8027
658,train,73394302464,77097598976,68.3538,71.8027
659,train,73255626752,77097598976,68.2246,71.8027
660,train,73334393344,77097598976,68.298,71.8027
661,train,73393008128,77097598976,68.3526,71.8027
662,train,73372638720,77097598976,68.3336,71.8027
663,train,73393008128,77097598976,68.3526,71.8027
664,train,73512399360,77097598976,68.4638,71.8027
665,train,73255626752,77097598976,68.2246,71.8027
666,train,73443628544,77097598976,68.3997,71.8027
667,train,73559374848,77097598976,68.5075,71.8027
668,train,73372638720,77097598976,68.3336,71.8027
669,train,73559374848,77097598976,68.5075,71.8027
670,train,73334393344,77097598976,68.298,71.8027
671,train,73184449536,77097598976,68.1583,71.8027
672,train,73637376512,77097598976,68.5802,71.8027
673,train,73227057152,77097598976,68.198,71.8027
674,train,73185386496,77097598976,68.1592,71.8027
675,train,73255626752,77097598976,68.2246,71.8027
676,train,73831448576,77097598976,68.7609,71.8027
677,train,73227057152,77097598976,68.198,71.8027
678,train,73227994112,77097598976,68.1989,71.8027
679,train,73593729024,77097598976,68.5395,71.8027
680,train,73334393344,77097598976,68.298,71.8027
681,train,73393008128,77097598976,68.3526,71.8027
682,train,73394302464,77097598976,68.3538,71.8027
683,train,73476382208,77097598976,68.4302,71.8027
684,train,73372638720,77097598976,68.3336,71.8027
685,train,73255626752,77097598976,68.2246,71.8027
686,train,73185386496,77097598976,68.1592,71.8027
687,train,73511309824,77097598976,68.4627,71.8027
688,train,73206370304,77097598976,68.1787,71.8027
689,train,73333082624,77097598976,68.2968,71.8027
690,train,73443628544,77097598976,68.3997,71.8027
691,train,73593729024,77097598976,68.5395,71.8027
692,train,73594818560,77097598976,68.5405,71.8027
693,train,73443227136,77097598976,68.3993,71.8027
694,train,73227994112,77097598976,68.1989,71.8027
695,train,73511309824,77097598976,68.4627,71.8027
696,train,73227994112,77097598976,68.1989,71.8027
697,train,73227057152,77097598976,68.198,71.8027
698,train,73256563712,77097598976,68.2255,71.8027
699,train,73443227136,77097598976,68.3993,71.8027
700,train,73256563712,77097598976,68.2255,71.8027
701,train,73371328000,77097598976,68.3324,71.8027
702,train,73594818560,77097598976,68.5405,71.8027
703,train,73476382208,77097598976,68.4302,71.8027
704,train,73477799424,77097598976,68.4315,71.8027
705,train,73791866368,77097598976,68.724,71.8027
706,train,73637376512,77097598976,68.5802,71.8027
707,train,73371328000,77097598976,68.3324,71.8027
708,train,73559956480,77097598976,68.508,71.8027
709,train,73476382208,77097598976,68.4302,71.8027
710,train,73477799424,77097598976,68.4315,71.8027
711,train,73205433344,77097598976,68.1779,71.8027
712,train,73227994112,77097598976,68.1989,71.8027
713,train,73371328000,77097598976,68.3324,71.8027
714,train,73637376512,77097598976,68.5802,71.8027
715,train,73443227136,77097598976,68.3993,71.8027
716,train,73729750528,77097598976,68.6662,71.8027
717,train,73333082624,77097598976,68.2968,71.8027
718,train,73372638720,77097598976,68.3336,71.8027
719,train,73393008128,77097598976,68.3526,71.8027
720,train,73559956480,77097598976,68.508,71.8027
721,train,73393008128,77097598976,68.3526,71.8027
722,train,73256563712,77097598976,68.2255,71.8027
723,train,73476382208,77097598976,68.4302,71.8027
724,train,73185386496,77097598976,68.1592,71.8027
725,train,73333082624,77097598976,68.2968,71.8027
726,train,73729750528,77097598976,68.6662,71.8027
727,train,73443227136,77097598976,68.3993,71.8027
728,train,73227994112,77097598976,68.1989,71.8027
729,train,73227057152,77097598976,68.198,71.8027
730,train,73372638720,77097598976,68.3336,71.8027
731,train,73255626752,77097598976,68.2246,71.8027
732,train,73512399360,77097598976,68.4638,71.8027
733,train,73476382208,77097598976,68.4302,71.8027
734,train,73334393344,77097598976,68.298,71.8027
735,train,73511309824,77097598976,68.4627,71.8027
736,train,73372638720,77097598976,68.3336,71.8027
737,train,73184449536,77097598976,68.1583,71.8027
738,train,73512399360,77097598976,68.4638,71.8027
739,train,73476382208,77097598976,68.4302,71.8027
740,train,73559956480,77097598976,68.508,71.8027
741,train,73637351936,77097598976,68.5801,71.8027
742,train,73256563712,77097598976,68.2255,71.8027
743,train,73511309824,77097598976,68.4627,71.8027
744,train,73372638720,77097598976,68.3336,71.8027
745,train,73333082624,77097598976,68.2968,71.8027
746,train,73334393344,77097598976,68.298,71.8027
747,train,73255626752,77097598976,68.2246,71.8027
748,train,73637376512,77097598976,68.5802,71.8027
749,train,73227057152,77097598976,68.198,71.8027
750,train,73256563712,77097598976,68.2255,71.8027
750,eval,26290877952,77097598976,24.4853,71.8027
750,eval,26289928192,77097598976,24.4844,71.8027
750,eval,26343012864,77097598976,24.5338,71.8027
750,eval,26307809792,77097598976,24.5011,71.8027
750,eval,26349741568,77097598976,24.5401,71.8027
750,eval,26324088832,77097598976,24.5162,71.8027
750,eval,26261196288,77097598976,24.4576,71.8027
750,eval,26308268544,77097598976,24.5015,71.8027
750,eval,26261425664,77097598976,24.4579,71.8027
750,eval,26297763328,77097598976,24.4917,71.8027
750,eval,26254934528,77097598976,24.4518,71.8027
750,eval,26263842816,77097598976,24.4601,71.8027
750,eval,26226970112,77097598976,24.4258,71.8027
750,eval,26270216704,77097598976,24.466,71.8027
750,eval,26262114304,77097598976,24.4585,71.8027
750,eval,26264301568,77097598976,24.4605,71.8027
750,eval,26262343680,77097598976,24.4587,71.8027
750,eval,26289008640,77097598976,24.4835,71.8027
750,eval,26308113920,77097598976,24.5013,71.8027
750,eval,26299353088,77097598976,24.4932,71.8027
750,eval,26358914560,77097598976,24.5487,71.8027
750,eval,26271347712,77097598976,24.4671,71.8027
750,eval,26263130624,77097598976,24.4594,71.8027
750,eval,26407075840,77097598976,24.5935,71.8027
750,eval,26291944960,77097598976,24.4863,71.8027
750,eval,26308769792,77097598976,24.502,71.8027
750,eval,26325499392,77097598976,24.5175,71.8027
750,eval,26361643008,77097598976,24.5512,71.8027
750,eval,26271249920,77097598976,24.467,71.8027
750,eval,26295582720,77097598976,24.4897,71.8027
750,eval,26290541056,77097598976,24.485,71.8027
750,eval,26361643008,77097598976,24.5512,71.8027
750,eval,26266719232,77097598976,24.4628,71.8027
750,eval,26384669184,77097598976,24.5726,71.8027
750,eval,26290541568,77097598976,24.485,71.8027
750,eval,26325770240,77097598976,24.5178,71.8027
750,eval,26345816576,77097598976,24.5365,71.8027
750,eval,26268104192,77097598976,24.4641,71.8027
750,eval,26345816576,77097598976,24.5365,71.8027
750,eval,26296730112,77097598976,24.4907,71.8027
750,eval,26330437120,77097598976,24.5221,71.8027
750,eval,26325770752,77097598976,24.5178,71.8027
750,eval,26308672512,77097598976,24.5019,71.8027
750,eval,26333345792,77097598976,24.5248,71.8027
750,eval,26310343680,77097598976,24.5034,71.8027
750,eval,26302123520,77097598976,24.4958,71.8027
750,eval,26271275520,77097598976,24.467,71.8027
750,eval,26295550976,77097598976,24.4896,71.8027
750,eval,26295190528,77097598976,24.4893,71.8027
750,eval,26302582784,77097598976,24.4962,71.8027
750,eval,26253667328,77097598976,24.4506,71.8027
750,eval,26357912064,77097598976,24.5477,71.8027
750,eval,26334697984,77097598976,24.5261,71.8027
750,eval,25778971136,77097598976,24.0085,71.8027
751,train,73511309824,77097598976,68.4627,71.8027
752,train,73372638720,77097598976,68.3336,71.8027
753,train,73559374848,77097598976,68.5075,71.8027
754,train,73155454464,77097598976,68.1313,71.8027
755,train,73184449536,77097598976,68.1583,71.8027
756,train,50831002624,77097598976,47.3401,71.8027
757,train,73255626752,77097598976,68.2246,71.8027
758,train,73227994112,77097598976,68.1989,71.8027
759,train,73333082624,77097598976,68.2968,71.8027
760,train,73394302464,77097598976,68.3538,71.8027
761,train,73476382208,77097598976,68.4302,71.8027
762,train,73334393344,77097598976,68.298,71.8027
763,train,73511309824,77097598976,68.4627,71.8027
764,train,73394302464,77097598976,68.3538,71.8027
765,train,73152879104,77097598976,68.1289,71.8027
766,train,74399472128,77097598976,69.2899,71.8027
767,train,73511309824,77097598976,68.4627,71.8027
768,train,73637376512,77097598976,68.5802,71.8027
769,train,73227057152,77097598976,68.198,71.8027
770,train,73334393344,77097598976,68.298,71.8027
771,train,73205433344,77097598976,68.1779,71.8027
772,train,73477799424,77097598976,68.4315,71.8027
773,train,73393008128,77097598976,68.3526,71.8027
774,train,73637376512,77097598976,68.5802,71.8027
775,train,73333082624,77097598976,68.2968,71.8027
776,train,73559956480,77097598976,68.508,71.8027
777,train,73511309824,77097598976,68.4627,71.8027
778,train,73443628544,77097598976,68.3997,71.8027
779,train,73443227136,77097598976,68.3993,71.8027
780,train,73443628544,77097598976,68.3997,71.8027
781,train,73559374848,77097598976,68.5075,71.8027
782,train,73256563712,77097598976,68.2255,71.8027
783,train,73333082624,77097598976,68.2968,71.8027
784,train,73227994112,77097598976,68.1989,71.8027
785,train,73205433344,77097598976,68.1779,71.8027
786,train,73372638720,77097598976,68.3336,71.8027
787,train,73371328000,77097598976,68.3324,71.8027
788,train,73477799424,77097598976,68.4315,71.8027
789,train,73559374848,77097598976,68.5075,71.8027
790,train,73185386496,77097598976,68.1592,71.8027
791,train,73476382208,77097598976,68.4302,71.8027
792,train,73394302464,77097598976,68.3538,71.8027
793,train,73593729024,77097598976,68.5395,71.8027
794,train,73477799424,77097598976,68.4315,71.8027
795,train,73255626752,77097598976,68.2246,71.8027
796,train,73334393344,77097598976,68.298,71.8027
797,train,73371328000,77097598976,68.3324,71.8027
798,train,73594818560,77097598976,68.5405,71.8027
799,train,73476382208,77097598976,68.4302,71.8027
800,train,73559956480,77097598976,68.508,71.8027
801,train,73371328000,77097598976,68.3324,71.8027
802,train,73683747328,77097598976,68.6233,71.8027
803,train,73791866368,77097598976,68.724,71.8027
804,train,73256563712,77097598976,68.2255,71.8027
805,train,73393008128,77097598976,68.3526,71.8027
806,train,73334393344,77097598976,68.298,71.8027
807,train,73333082624,77097598976,68.2968,71.8027
808,train,73372638720,77097598976,68.3336,71.8027
809,train,73443227136,77097598976,68.3993,71.8027
810,train,73729750528,77097598976,68.6662,71.8027
811,train,73593729024,77097598976,68.5395,71.8027
812,train,73206370304,77097598976,68.1787,71.8027
813,train,73333082624,77097598976,68.2968,71.8027
814,train,73372638720,77097598976,68.3336,71.8027
815,train,73227057152,77097598976,68.198,71.8027
816,train,73867743232,77097598976,68.7947,71.8027
817,train,73205433344,77097598976,68.1779,71.8027
818,train,73394302464,77097598976,68.3538,71.8027
819,train,73559374848,77097598976,68.5075,71.8027
820,train,73443628544,77097598976,68.3997,71.8027
821,train,73559374848,77097598976,68.5075,71.8027
822,train,73559956480,77097598976,68.508,71.8027
823,train,73371328000,77097598976,68.3324,71.8027
824,train,73334393344,77097598976,68.298,71.8027
825,train,73205433344,77097598976,68.1779,71.8027
826,train,73683747328,77097598976,68.6233,71.8027
827,train,73227057152,77097598976,68.198,71.8027
828,train,73559956480,77097598976,68.508,71.8027
829,train,73371328000,77097598976,68.3324,71.8027
830,train,73256563712,77097598976,68.2255,71.8027
831,train,73443227136,77097598976,68.3993,71.8027
832,train,73227994112,77097598976,68.1989,71.8027
833,train,73371328000,77097598976,68.3324,71.8027
834,train,73512399360,77097598976,68.4638,71.8027
835,train,73511309824,77097598976,68.4627,71.8027
836,train,73512399360,77097598976,68.4638,71.8027
837,train,73511309824,77097598976,68.4627,71.8027
838,train,73334393344,77097598976,68.298,71.8027
839,train,73476382208,77097598976,68.4302,71.8027
840,train,73122674176,77097598976,68.1008,71.8027
841,train,73476382208,77097598976,68.4302,71.8027
842,train,73256563712,77097598976,68.2255,71.8027
843,train,73559374848,77097598976,68.5075,71.8027
844,train,73256563712,77097598976,68.2255,71.8027
845,train,73443227136,77097598976,68.3993,71.8027
846,train,73185386496,77097598976,68.1592,71.8027
847,train,73593729024,77097598976,68.5395,71.8027
848,train,73559956480,77097598976,68.508,71.8027
849,train,73255626752,77097598976,68.2246,71.8027
850,train,73256563712,77097598976,68.2255,71.8027
851,train,73443227136,77097598976,68.3993,71.8027
852,train,73206370304,77097598976,68.1787,71.8027
853,train,73205433344,77097598976,68.1779,71.8027
